Sea_Surface_Temperature,Atmospheric_Pressure,Humidity,Wind_Shear,Vorticity,Latitude,Ocean_Depth,Proximity_to_Coastline,Pre_existing_Disturbance,Cyclone
22.4781798778,1006.0080720186,47.9380783733,28.2933021485,2.91805157800287E-05,29.7638379465,2501.5842570212,1.0288579133,0,0
20.513563888,1013.4480757817,65.939451741,14.3066105506,3.63735691256229E-05,31.2133154697,2118.2976439744,1.7464192328,0,0
23.2322396026,1016.9587657364,68.199852466,29.8385323662,1.79244364411162E-05,23.2208156115,911.5382911098,1.2040730584,0,0
25.5471600208,1022.9261397539,49.7302475831,13.5968889367,1.49698754697667E-05,24.1010340962,1524.1866138903,1.2335790831,0,0
25.8878759101,1000.196123031,56.9615263668,25.8753361406,1.40451860295559E-05,27.0658302122,3377.6105175312,1.6550246964,0,0
23.5667970736,1008.6644496969,71.7962036514,25.16891914,1.67415034972817E-05,17.0603838888,451.8569726828,1.0942759779,0,0
24.6629548895,1001.2915543957,46.8463437482,25.0639940383,1.54230601592535E-05,30.2661615436,3752.7884872146,1.2458271326,0,0
25.8305774407,1018.6944159568,49.8726962834,14.2084096748,2.65422695377016E-05,33.42795176,3234.1219889171,1.1729224976,0,0
25.4620553979,1010.6800756821,59.5764398678,24.6812807005,2.62324202242078E-05,31.2796794915,3638.5623386515,1.61507334,0,0
21.2063425267,1020.8987277728,76.795279266,12.7393024762,2.49238153422381E-05,20.1777748394,3797.1642063853,1.721629636,0,0
21.1270809646,1021.9256817815,39.0486531989,25.945180513,0.000023392,21.5654458712,875.3723871036,1.1676142561,0,0
25.2951244376,1013.7607596987,36.1042710826,12.2539572088,4.54321816386678E-06,29.8753469475,3588.2222176235,1.0584309909,0,0
24.4821606048,1002.1169038811,75.1872885304,28.1423483836,3.52134165008434E-05,33.5237784288,4076.1198490271,1.8285385759,0,0
24.5576628046,1007.6514799554,40.8899557558,16.5440004408,3.1796276074364E-05,18.4531307166,1367.3371595229,1.4680608628,0,0
21.8644007882,1014.7160917429,76.1588014228,24.9617873141,3.36549040932967E-05,26.6544295197,2490.9447553596,1.1865638596,0,0
27.1576836434,1006.2134000503,34.5654438789,25.0003035846,9.60516118222715E-06,22.4379199908,238.5961486258,1.1370679425,0,0
21.3856290461,1001.3602531938,62.8328478311,26.7401559161,1.92924549119311E-05,32.4915295344,1145.3982153446,1.3253904236,0,0
21.2058959442,1015.5139798855,50.9934795435,22.2656669368,3.8322070364315E-05,25.9140603207,3175.3887390188,1.9352503144,0,0
22.3925144769,1008.9790984659,65.8851680855,22.2261103411,9.74811232244603E-06,22.5229462002,2392.4062643111,1.419389838,0,0
21.4261984666,1023.1107522946,68.1159380847,19.6271166422,0.000034323,32.9456534427,767.2532975717,1.2503730507,0,0
24.3416099781,1019.9752592838,31.8127447721,29.6803630039,2.32904235412375E-05,22.1846228124,1534.3497454149,1.1743567077,0,0
26.3325912714,1023.8853541187,50.6822377423,29.0484138951,4.13660831563167E-05,24.6210225495,3402.7282777181,1.4349841792,0,0
24.4697872657,1001.4511584255,64.813173765,11.0564928897,4.10371623990628E-05,31.4989385892,1261.6787090255,1.323662781,0,0
23.8504830285,1014.9165726733,44.3676830871,21.8497280926,1.55915665882356E-05,16.1098144214,112.3849941764,1.1011510579,0,0
26.3380056013,1024.0357828096,51.3483099641,20.253679069,8.19556028459788E-06,26.0206270536,808.8090198342,1.6112143312,0,0
27.4660693406,1004.8924634826,68.2281859029,10.4700484564,1.93993648247594E-05,17.2149701566,1827.1296638189,1.1735369196,0,0
22.986439921,1010.4380701527,45.029556139,23.1324389895,4.60237505116866E-05,23.0119074821,1042.4814667276,1.2707227582,0,0
26.832006588,1014.2909930818,52.7505516153,12.9927344302,2.30366381078653E-05,20.5698400671,4721.4993264814,1.8840701094,0,0
20.6712203346,1012.9163372315,41.2529172757,18.2155417905,4.39655519143214E-05,25.5502903978,1737.6549375167,1.2078883541,0,0
26.4025988753,1015.6129503841,53.4032730213,14.3496870773,1.73780723336994E-05,34.1968685348,2648.4406942686,1.4006992812,0,0
24.1713763388,1019.4747126475,47.0054468251,13.5741224187,2.96618697986133E-05,28.3040820696,3592.3182144969,1.8819875908,0,0
22.9693929655,1001.8838724057,77.9174291815,18.7002385487,3.15396179739834E-05,28.3261064626,2777.9171726359,1.2052575297,0,0
26.0411444009,1020.0937993576,57.6487793009,19.7712232117,0.000006583,16.67903323,1763.8677432613,1.3108461555,0,0
27.6292516077,1019.5905685611,62.996214763,20.3529617804,0.000009201,34.5691334437,1937.699421377,1.1069256024,0,0
23.9503911657,1021.8499502903,74.3645500889,10.2193183211,4.44284914928186E-05,20.42968435,290.9645834453,1.8477902704,0,0
26.9109340479,1014.9057769961,58.7216878648,26.2624054524,3.95291680828037E-05,32.8021094689,2808.4624932239,1.9676470927,0,0
27.9691746475,1002.91361525,72.4771879777,19.996445155,1.99907505766918E-05,27.2614461977,374.2312305838,1.5064611188,0,0
26.9671245602,1005.3365379035,51.3194947385,28.7896177543,2.19996280524792E-05,22.1673526466,2258.6295758046,1.5194527665,0,0
25.0559307531,1020.0173200229,52.6051102882,26.3496187018,2.7152312406252E-05,21.7696102074,3323.9590577851,1.7177222547,0,0
24.464391805,1001.4153743284,38.494143758,15.7059544178,1.48486546916232E-05,28.4684160049,189.9084422008,1.755681777,0,0
22.1227397985,1007.7505461554,56.3954913972,14.3185120188,4.43390943652009E-05,16.7073755865,2277.4735752752,1.8494222695,0,0
24.9267511554,1007.3082378961,51.0380103888,24.1338876069,4.86897764248311E-05,32.8627743676,1777.9207610737,1.9981978793,0,0
20.0280373082,1000.6907438952,71.1920257586,13.9892537367,3.9776941514158E-06,19.7429614647,2187.8907545062,1.7305662704,0,0
24.9946842124,1005.940530439,55.163522405,28.524282108,4.09353810722041E-05,21.4637956966,4913.0963506429,1.7086204004,0,0
20.4995948453,1000.8790178322,38.4203974505,24.557117361,1.0003207366279E-05,25.2297353842,556.9745888861,1.9208861578,0,0
22.7516849087,1022.703301414,77.2437820955,10.1225729463,2.37426241727379E-05,15.4931211141,4552.5945548842,1.5184075447,0,0
20.5995521016,1002.7569182069,49.1754512246,28.8046838575,3.4952548426836E-05,32.3523773238,1895.6375670659,1.0432136996,0,0
27.7945410976,1000.4293247666,77.3825826541,17.373548477,1.49442984607219E-06,28.7831446345,4904.6474897536,1.9656257228,0,0
21.2874960896,1004.5311951517,58.276945731,22.7460965286,3.72314777696274E-05,18.6210072094,4799.1347251457,1.6387392563,0,0
26.776375351,1013.5016428821,50.7138423795,29.5436581319,2.9523947170172E-05,32.337471656,4771.1327421948,1.675354627,0,0
24.3915094281,1000.0877712728,32.000982037,14.017024321,1.01144131609438E-05,20.095175904,1594.1797247185,1.3600654936,0,0
23.3643015206,1002.4716584614,32.1180965976,23.4788889815,2.73294064173108E-05,23.8828840444,3208.7557117249,1.8276794072,0,0
23.4215432729,1016.0279866263,77.6786111918,26.7924899172,0.000021874,27.8943367563,967.6475173881,1.5605221849,0,0
27.8506263291,1012.9578778801,76.3819149595,18.1466984101,4.99433965320469E-05,26.5844007046,307.1180717561,1.5867547967,0,0
22.1965815654,1000.8120330509,71.0426652347,15.5145927396,4.00308791482784E-05,20.7643516591,1052.1991339815,1.9739355741,0,0
22.893162622,1015.0344052861,60.4990746407,21.2094696435,4.58200914325395E-05,28.4888214273,2078.2917201142,1.8623803845,0,0
21.4485031929,1013.6059189403,77.5275185972,22.5079525976,4.10314540732689E-05,28.0712145109,4212.9172313357,1.9444878798,0,0
22.1833738203,1004.2415270314,54.1995375166,24.0372485365,1.21323714059286E-05,15.0820290086,1780.3820675999,1.9688593355,0,0
25.5597396848,1010.0331360985,39.6288048673,17.1217934751,9.32213223176115E-06,17.1261164263,4543.0376256055,1.9976503384,0,0
21.3129155168,1001.363063972,46.4865553573,19.2331836152,1.10362411067169E-05,21.028498236,1084.2666048891,1.7742605684,0,0
25.700623546,1015.873787894,49.360892854,28.1808188263,4.8507094535216E-05,18.4727862525,1192.7619429182,1.525631028,0,0
20.7300045543,1010.9112099706,59.0895632389,20.4414714227,1.72145205708233E-05,25.8489161215,4798.1246758684,1.2060174043,0,0
25.2386508672,1001.0849173539,33.3208202241,21.0365644845,0.000006142,15.4469357685,940.4136884753,1.564849171,0,0
25.6267276362,1005.0619641035,63.4129718604,13.649526622,3.10594139049316E-05,23.2391935979,3303.6175957347,1.9950527525,0,0
27.5025357219,1000.1070439459,74.2719382181,11.3298159035,4.76992827218324E-05,20.636513582,1971.9706690152,1.0916382052,0,0
20.8981820666,1018.1685141307,77.2166117874,22.2149698991,3.60766507608137E-05,30.2393948919,1387.7899453094,1.0452296309,0,0
20.0149819514,1008.7662320739,42.07321141,11.246354501,9.79688633218967E-06,17.4899779654,4582.9040650251,1.1402672135,0,0
24.3011877119,1014.8276488778,57.1744728854,11.9811286843,1.6621119725777E-05,16.0254066493,2038.782579072,1.1885989313,0,0
24.4930602663,1017.3202098462,56.6059930102,18.6847339322,1.99793376219779E-05,31.8338353619,1174.9035188198,1.7342183395,0,0
26.0598585979,1010.4800001818,44.8650299613,19.4108297209,5.56748236874223E-06,15.9186006446,646.8556773143,1.1871450315,0,0
24.0334145627,1021.228415904,41.7821166,28.7032402149,4.77904875378152E-05,34.1780920969,4204.057399914,1.3638250408,0,0
20.581471288,1014.2204682942,57.9340721969,26.9995153422,4.98035614963592E-05,25.1631461312,1791.499752095,1.1859017116,0,0
20.0383985985,1012.7278423122,57.7759333351,26.4987695963,2.57242714267472E-05,33.3293669733,3177.6090352,1.8403362382,0,0
21.1864138785,1021.3834032576,63.7571927222,13.4046606488,1.02984143491545E-05,33.5300123809,257.8552662068,1.4625349433,0,0
22.5078023195,1016.626936,71.9814693784,17.2075624311,2.1918202278819E-05,34.63835569,3941.1908974281,1.8972041309,0,0
23.5100977652,1005.8519050996,50.5931732693,24.3218383566,6.36208983696299E-06,20.4093821123,328.5159122618,1.4323477383,0,0
26.6195658878,1000.6165922075,63.7661763404,28.6499174903,1.26094652140479E-05,28.8726968146,4877.999315391,1.9622780602,0,0
21.8794335442,1002.5082763303,37.4141268948,24.0407133696,3.65621848972105E-05,28.4847312326,1746.784099937,1.1697769398,0,0
24.6460887356,1012.092011144,66.4417073561,18.8272015737,1.7593345039637E-05,20.8695715472,1136.2045682438,1.2657463762,0,0
20.7586435108,1008.6714252732,31.8284906181,13.7282769433,3.7591751786352E-05,21.5093797735,3374.361383189,1.7168841756,0,0
24.6494827419,1023.9674435341,31.0719933312,24.7730530118,4.798054555308E-05,32.2454345871,922.6741898446,1.3268203063,0,0
21.379614719,1015.0327090954,65.609399099,16.3414753873,2.74358221252305E-05,28.8184114014,2164.5651013941,1.8540155305,0,0
26.1723994823,1001.6166385963,61.0562649545,14.7065110192,2.83183949686965E-05,34.1377688527,4407.403822306,1.4045164031,0,0
22.3321108668,1005.8601436102,56.6257434878,12.2849690652,2.79144753982842E-05,15.0266727898,1686.8631906546,1.2199343138,0,0
27.7697503197,1018.1810579893,47.4826690231,11.8569017306,2.63232291398406E-05,19.2689576265,2728.504774902,1.8353623542,0,0
24.9263404168,1015.8447104886,57.0515144531,28.5453126526,4.66632315366096E-05,25.2544640215,1598.2214870032,1.4595870059,0,0
21.4924632976,1015.908607883,55.0046167891,12.0660095563,1.06847412748612E-05,24.592639124,4449.1860545224,1.5663907206,0,0
25.4522800017,1008.4757137436,58.5705696522,18.9475964528,3.32973657185349E-05,16.0115113216,2517.1710595709,1.2959926251,0,0
22.6094804902,1024.022935789,39.1347406356,16.2249050516,2.59847362108127E-05,32.260538963,2141.6834077112,1.7438652809,0,0
26.8509927857,1007.7504088956,49.6375091769,17.1311244738,4.18099346222781E-05,15.8869372391,1611.2633352605,1.6794085576,0,0
24.5235479965,1010.9072339824,56.9974113611,13.9516917166,2.21051144587925E-05,25.0340596835,4515.8266975776,1.2608351628,0,0
26.9426280173,1016.1060350207,31.0170415534,24.492626738,0.000002742,34.9476225363,4375.9197696869,1.2973437475,0,0
22.0592898416,1009.5360270526,47.8083482657,17.4467563677,1.65955507598545E-05,27.422668137,904.8919522311,1.8459812924,0,0
26.4992198723,1011.9120801964,72.6364982639,14.9429014006,1.86070732949438E-06,27.3841585006,2343.7560941271,1.5671645463,0,0
27.1947152721,1024.2481393392,61.7226569878,25.281111797,5.10661324087105E-06,18.2143116978,3692.7035442696,1.4313654564,0,0
23.5677221632,1007.7151920409,60.3678191739,13.7033009083,3.17188976863809E-05,18.4759771427,412.7475700776,1.3303576887,0,0
21.8491227361,1022.2247909639,32.7476726934,13.5322738515,2.78872606735694E-05,24.6213438169,324.674890036,1.007252428,0,0
27.9045435357,1016.470867509,48.2703065451,19.4086449533,0.000014061,21.8974756739,3280.3178896143,1.8828117989,0,0
21.4730401846,1021.0090376346,36.0778314759,14.2998444718,2.82158911443265E-06,17.8162372419,4594.7854127739,1.4594387466,0,0
20.6213268942,1023.993170951,73.9496153879,25.0936504174,4.67401668054303E-05,19.4025884167,4198.2095357494,1.6899911964,0,0
26.9580739965,1019.9227891436,47.3247531588,25.4879707403,1.38603588462596E-05,21.5718432606,628.7380143926,1.935076616,0,0
22.3280269072,1013.0155616293,49.5666418233,29.1985624117,1.74174093759856E-05,30.5709164285,4291.5391576928,1.4356064975,0,0
23.0253745156,1018.6936455233,75.6447990153,25.0986346614,1.21291919140014E-05,32.7661549488,1999.1501704405,1.5762294118,0,0
26.6514849543,1004.709869185,69.2255067839,21.9232559582,4.47737404495528E-05,18.4394080369,2161.3429615006,1.8328430929,0,0
20.1538536277,1002.8050341691,79.5282606378,15.6078835718,4.88016164924737E-05,18.6506310202,1869.362770736,1.7528694445,0,0
25.2622272579,1014.5280599982,56.4949587903,26.8688088733,1.25124795788362E-05,23.8494185399,861.7162315666,1.5959415957,0,0
22.0043553942,1008.3460516086,53.5625358312,10.5354117141,0.000005505,28.7185844142,2201.9529055158,1.864790222,0,0
25.5573760292,1000.2025235412,60.8356165384,11.8744973212,3.92657258097342E-05,34.8301537656,2702.8740917834,1.6827795002,0,0
21.8985132872,1010.9399435939,72.8047666118,13.3484589549,1.40112446750743E-05,23.9086735057,3590.0195700357,1.3758839548,0,0
27.4218582383,1002.3614262817,48.5402098772,24.1790824686,1.20733515174131E-05,28.1282626846,904.663095314,1.0559802849,0,0
20.968125734,1023.2496195784,57.587544147,25.9269155096,1.73000705443475E-05,26.8531729577,2525.2654551545,1.9457379594,0,0
25.9805970884,1018.2635657874,32.3176634717,20.9933933801,2.38825812411889E-05,33.5568453321,1360.9757421287,1.2698334533,0,0
23.2907699911,1006.0842428352,36.4591958904,27.148296933,2.83555496957919E-05,32.2272543791,4172.5603504781,1.2820423548,0,0
24.3818995546,1002.0804425685,75.7625942015,18.0852543013,2.0290133010562E-05,21.0551074124,2357.2523490825,1.2517593865,0,0
22.9988181824,1019.9986762146,71.7127751793,16.0836495526,2.39817070970866E-05,32.4763955256,358.0993259655,1.889144962,0,0
21.7534747652,1016.9634811054,59.1275848192,21.0588149638,4.31086510128882E-05,17.0314428729,1800.4373240956,1.5382527463,0,0
26.4903108316,1005.4110770853,70.1464920687,17.9927696499,1.02567789652511E-05,30.1797288089,545.4046172253,1.5147673741,0,0
20.5110062709,1008.910446379,60.0538399503,21.1223108297,2.08281154773287E-05,23.5809598794,1211.1708114188,1.4558825884,0,0
27.6260388458,1021.2613229446,37.2616434538,10.5956157464,4.67426913231149E-05,25.5349949976,2735.4053334316,1.7807179957,0,0
22.517511791,1012.0476892209,78.4331456573,23.4429737386,8.53350656779351E-06,17.6645349597,1100.8973158317,1.7667116744,0,0
22.3630160307,1000.5347211669,77.2087181753,13.3942683279,1.46835112125536E-06,19.7426320477,1251.6410568789,1.4220052508,0,0
27.363118652,1021.9796229445,52.8447277491,18.2179980998,2.81954452372677E-05,19.8690802394,355.7064606352,1.9392241362,0,0
21.493591879,1004.9600182312,53.6230164427,19.8322668968,1.90327627533636E-06,17.9590947755,1952.9586109476,1.6837306935,0,0
21.8273476547,1010.5753611561,57.8672532358,27.7718498925,1.6977454614029E-05,17.6711653173,2497.4339068983,1.7467216017,0,0
20.8788780564,1010.6170872924,30.8892570631,10.6711836329,2.46647147976166E-05,20.963945963,4241.0257651265,1.6021543061,0,0
23.6314636939,1010.1983842764,54.8622740095,10.8087766243,4.47468744646123E-05,34.9660631147,989.2869118076,1.1203829648,0,0
21.1486197076,1016.5256764559,63.0720419225,26.9584832456,3.78394930328864E-05,23.9937934674,3102.9912716701,1.6882846704,0,0
24.1018917623,1011.8912746113,62.2548722821,21.1494909795,3.25531729614596E-05,27.2570954793,3624.0631465169,1.6428035088,0,0
24.1579398915,1017.0449202821,52.4740982593,14.8334245195,1.06949278656186E-06,26.1992829429,2994.2106103824,1.9720489648,0,0
22.8918266728,1009.8533310707,40.0899790671,11.4106859047,3.88674201502253E-05,19.9936212868,3083.6338190472,1.6877730355,0,0
23.7698934983,1021.9088028257,52.189742049,15.6981724608,4.49047606251195E-05,32.231285685,903.7957406744,1.0259610184,0,0
20.7198844508,1007.1636849639,78.6129900871,21.1703230632,1.92898248694342E-05,32.7743218923,2320.3680242447,1.3152386284,0,0
27.52975623,1021.2379416548,72.183418771,20.245694861,3.96824815419573E-05,18.5870671853,2908.7924920256,1.9838459228,0,0
22.3276674441,1019.8588082312,54.5239203604,10.7961136644,0.000038388,18.3713828878,3194.2204789505,1.085664194,0,0
27.57493918,1007.2930971795,41.3232345839,12.5827280813,4.73541074736133E-05,29.2380748488,3734.1383547186,1.4994045614,0,0
23.7978222822,1002.7505310748,57.9920547792,14.9383299022,4.88801213072199E-05,30.9316188003,2123.6610949452,1.1513412587,0,0
26.2826535291,1003.051344177,39.4666876749,14.2304103549,2.82876412753816E-05,30.7411330798,1640.142905751,1.0846698143,0,0
23.7163077082,1018.702756029,41.0831921544,14.3984909608,4.74141243399888E-05,34.0830745424,4953.2820871017,1.8076596016,0,0
21.5054733533,1005.29953802,47.0112620761,16.3626506267,4.78698597048224E-05,30.7814796576,3647.6430815916,1.1859632241,0,0
27.2762044749,1020.6967594877,38.1820920664,27.4234066392,1.43401292821531E-05,16.6173949166,3318.4293019196,1.6538046594,0,0
20.7594560765,1007.9712952234,79.6407231128,23.5685333402,3.67736831635631E-05,19.2583457121,486.0321479192,1.2769016897,0,0
21.9911870815,1005.8636025187,39.6377160944,21.4951138131,1.70770703162493E-05,31.406900301,1001.3423474522,1.4646270709,0,0
20.1092626914,1012.0420580614,32.7919110438,29.5544702375,0.000039739,24.8022295327,524.2780550788,1.5924454408,0,0
26.0701100056,1004.7679313251,58.4104170394,26.2842179677,3.86441411046695E-05,31.0598403573,4408.6847818616,1.9376821022,0,0
23.2441692416,1014.2192275631,69.5329763023,23.9427962789,4.97804911849546E-05,15.2735530221,1840.1527550474,1.2810279263,0,0
22.0985268013,1005.5632445625,65.4561920408,11.6951894655,3.73388328632236E-05,28.8685168403,1328.9402492544,1.2528337832,0,0
25.0308846828,1019.0542776371,73.8242806544,27.0427912771,4.82792667140288E-05,26.6276979067,4552.4122505678,1.8085132733,0,0
27.1573409945,1000.2906650321,78.2951495933,19.4706032569,0.000040111,17.5440823868,2040.1113694885,1.271460663,0,0
22.333270164,1003.0813904988,70.2881916272,10.1848462916,1.63127673922749E-05,18.4882108643,2986.2908089809,1.2542524026,0,0
22.0719876362,1012.2084535999,62.634451967,12.4260940913,9.60006117080931E-06,19.9434948919,4871.366249178,1.3971524999,0,0
24.791920725,1006.0385703179,54.5229762579,11.4823834877,2.70236515019402E-06,24.3746705364,2053.4305088402,1.1368803197,0,0
25.5008114314,1024.8225872725,49.7823410598,22.4911727183,4.81858211758598E-05,31.6306994489,2371.4058941832,1.7374894845,0,0
21.025080322,1012.8025963866,43.953013859,13.2232737579,2.18877644064722E-05,17.6202910887,3525.027030055,1.4562400441,0,0
24.2491570605,1003.6593984667,36.9885830547,21.6683087052,4.92654776436429E-05,16.9250116648,1500.0839999723,1.8694591165,0,0
20.578176098,1021.8971430342,56.2142991687,18.1653354785,1.61743476532213E-05,20.9423431626,1598.4326540025,1.884803081,0,0
25.7903618414,1016.7430751958,69.9374574476,15.1422932601,3.1284097792006E-05,24.2013247792,3933.964012481,1.3092561105,0,0
25.145428935,1022.0553102954,50.1075238097,11.3324417473,2.62864902947478E-05,21.9194497561,3393.9043646812,1.9510329247,0,0
23.884866544,1011.6547557539,62.7292400096,12.0699500719,1.34218032573257E-05,33.37958651,3382.7188054825,1.013444044,0,0
21.6370037805,1017.0709316507,68.2199601281,26.7971914535,1.53166633657202E-05,33.6205719256,2809.4397785317,1.6965390224,0,0
24.7739109022,1003.0685013669,78.1557329692,12.4575115979,1.3489215864148E-05,31.2725576045,3131.1251113554,1.8381491654,0,0
24.125889507,1009.4248308842,76.0922749774,10.7250463503,4.29503807972993E-05,19.6163557038,4258.8080059945,1.1391966134,0,0
24.6417517095,1022.2026979753,53.6769823449,24.9313334761,4.04289092749224E-05,29.7298841743,4634.1157106855,1.4468342305,0,0
21.3850035133,1001.1952765926,42.3229934819,12.8639500776,2.83394883302895E-05,18.6989067442,290.7751657179,1.0359898289,0,0
26.6525559869,1014.7862482861,47.9042650947,27.8845608548,4.43963395897797E-06,34.6064414546,3119.8297722469,1.183464254,0,0
25.4325527918,1019.0845314946,51.4671391685,27.2326521249,8.38588795752705E-06,20.5767516716,558.1125717616,1.2108778406,0,0
21.9098304953,1022.9408297731,33.9054844376,18.5483024038,2.70875356741187E-05,32.973861076,4988.71147144,1.7533881149,0,0
27.7663279246,1019.6775283134,78.1601320486,24.1454145189,4.90840784710248E-06,23.0384037399,3268.3266906321,1.3507185095,0,0
22.1870713449,1014.4349816783,76.6750938351,10.6996374703,3.86923289735304E-05,29.4545455609,4823.3717844026,1.9307112223,0,0
26.0978604964,1013.0102191171,40.2133776617,20.9047143665,3.8502247702063E-05,32.9133842528,3969.5888451317,1.1952669352,0,0
24.7974905138,1008.3043364883,30.4602833695,14.0044187158,6.54781184673901E-06,31.8543824708,1366.6806355243,1.2846979689,0,0
27.6794925744,1009.4771680762,30.4792820072,15.6769229669,6.84567944948881E-06,17.0561712347,479.6877216652,1.5932594702,0,0
21.514781789,1009.031069851,73.1008858065,18.4867627959,4.58688761525302E-05,24.9587610679,2054.2994127148,1.7503889271,0,0
20.5854007901,1002.2369595746,62.5986856961,19.7388142648,3.97303472656413E-05,33.3254167469,2002.9977005906,1.5964100266,0,0
24.0055730224,1024.5402663911,71.5542203678,28.2347541655,1.34626642913026E-05,30.4505284633,1400.8188024885,1.2087425334,0,0
27.5541292772,1000.482610418,78.2694351832,12.9852379398,4.11524660078701E-05,20.5184510614,1818.4414044106,1.2167577113,0,0
24.6841123398,1008.7023886877,62.8696519747,10.3129463588,4.15436929223694E-06,16.9932230546,2153.0690580201,1.8147961727,0,0
27.105423283,1006.1202685015,58.718486212,25.3672998539,1.51526420660608E-05,23.1801547347,2667.47359316,1.1348748464,0,0
20.2078583498,1003.820145233,61.3426810627,11.4723652307,1.02951218776563E-05,21.7570777139,481.5633151012,1.1916992712,0,0
27.2901583119,1000.4824783057,62.6715962087,17.6881786183,3.39597882321862E-05,26.7738344073,1195.1438963378,1.8472094876,0,0
23.9355230609,1020.5634004728,50.3006268094,29.6937110783,0.000038754,34.3190041023,2620.1997466583,1.4736911323,0,0
26.0436304746,1022.0072815753,78.2072897933,16.4910381207,4.01365241182893E-05,19.2129119527,2773.3142990527,1.1798481484,0,0
22.779178894,1023.2839591802,37.3045349887,22.6480179027,3.00547593734428E-05,17.4147670542,1697.2973144672,1.5629815045,0,0
21.4974288719,1020.0155914103,78.6078254767,14.2951879992,1.01586862747382E-05,24.0987014359,3764.0498579862,1.2816006102,0,0
20.1590392696,1013.5305157008,77.8300283884,17.8255371081,2.15865931549719E-05,34.3780343423,3503.577296971,1.7191719228,0,0
24.501616043,1024.3652302716,64.4433242213,27.9006550321,3.52695644209278E-05,29.7023164968,1523.013518497,1.303478698,0,0
26.2638771966,1007.4176572293,58.1385035401,14.9870462181,4.10321856596444E-05,17.2100270246,4164.2885348322,1.6027298005,0,0
21.4952762786,1013.5508846377,44.1249418424,16.4693466946,1.82248740382471E-05,16.2663849394,4931.212253567,1.0315346281,0,0
25.2999749855,1009.2806911939,62.3005145473,17.1249650618,3.40137816666841E-05,29.5847101894,3483.7079379583,1.1139619814,0,0
25.2551458772,1006.9996887364,31.4400685285,18.2966134378,2.22436120373862E-05,24.343482667,3553.6384104145,1.3088438091,0,0
22.5222441048,1001.513806406,64.3410607996,21.356521828,1.81218305219956E-05,29.1037795783,2733.0529712117,1.4692449459,0,0
24.0905963493,1015.9087031317,63.0001302287,15.7791563828,7.89642480616651E-06,18.1326836238,3233.0153409247,1.8728732858,0,0
23.2759702268,1004.2380040082,67.8301249147,26.6497894884,4.41485397129274E-05,27.1366285783,4317.5699410016,1.0154149584,0,0
20.8578864142,1002.3144016763,65.6302342127,11.3916356709,2.5321854250849E-05,24.4541379727,1622.4472654354,1.8704051699,0,0
21.363465615,1008.81156961,68.7085750011,10.6084462879,3.39745696120721E-05,31.3279545272,4668.112410307,1.8762966405,0,0
22.5550729347,1014.6591035331,33.8646746575,15.157400071,5.61689655862786E-06,21.3037458031,4388.4173459478,1.3471668397,0,0
24.495184824,1010.8345212029,52.9458262149,29.3914410367,1.5511568944929E-05,27.5464893905,2158.3070809393,1.061146181,0,0
23.914646653,1020.3335832261,34.9376484341,11.3918369479,8.52794449927007E-06,30.2880022278,3647.5773823092,1.5650177689,0,0
23.7458112327,1022.2081453676,68.3348911917,26.238845026,4.08498527661821E-05,27.8543430949,2344.2716591481,1.8646777526,0,0
27.4080593408,1000.5951510815,32.5777436633,29.1748659382,1.45808700783655E-05,32.467388793,2005.0960829109,1.1191000576,0,0
20.6435456017,1003.912697477,42.4946597434,19.7703670786,3.53733971277234E-05,34.7279715297,2263.3830421169,1.5181849423,0,0
24.1745256111,1013.4858588872,55.8870328552,10.1754951012,1.08451628338219E-06,16.9533263625,597.627356803,1.704896909,0,0
21.6393282601,1022.3678526189,76.4303164789,29.5178667579,0.000047015,20.4377664384,2597.9065390472,1.1754549702,0,0
26.4496772414,1022.2107926286,72.5644419649,18.6673389739,0.000038175,16.9515833915,297.1993760343,1.7532364143,0,0
23.4028421946,1024.8887316185,34.8627107928,27.1125536307,2.45191702109206E-05,31.5430039101,4103.9236826337,1.9159920014,0,0
22.3828000903,1023.7449838366,37.5833480179,11.6393755519,2.21491603512451E-05,31.5664593728,2419.7635401039,1.8292866775,0,0
25.8374944464,1005.2357096535,77.444081245,11.2156233726,4.5015705669646E-05,21.0888689798,2550.7256075056,1.4223518727,0,0
21.3746764553,1008.9536716601,39.6467218146,14.0777295092,1.01657849652926E-05,24.7803476069,4009.8637008055,1.5689700338,0,0
27.1456527084,1015.9136122144,64.4670057816,23.3521445945,2.30235004660033E-05,28.786776444,441.5679576979,1.8598514719,0,0
26.2224971476,1006.1307489558,68.4016227127,10.252852028,1.16450820515631E-05,16.3027447734,3923.1118914277,1.7558741512,0,0
26.5090881904,1000.1120423331,55.0616363339,24.0967239503,8.61465530821176E-06,27.9958145503,512.1394866175,1.1813258561,0,0
23.80637452,1016.339128817,37.2934563477,13.7044666166,1.10178719862175E-05,19.774016094,1210.1138577788,1.3951491085,0,0
25.2303172067,1010.9507945784,68.7986954375,24.385370119,7.19981878840471E-06,15.9768324664,4401.9136635981,1.0798310666,0,0
21.1867134458,1000.553331889,61.4168182649,21.6474112632,4.93582796553275E-05,32.7386479263,2113.1315696565,1.3715858409,0,0
22.3748162742,1003.810173001,36.9041828301,12.6456741602,6.59162310215215E-06,19.8102408481,1602.6762885343,1.961578971,0,0
24.627786008,1024.6898943628,48.6233473913,19.1525326518,1.69043542990987E-05,18.6577530179,801.5070681101,1.9450791978,0,0
